ID,Valor,Otro
7881,29.97,173
7882,19.99,238
7883,79.5,476
7884,75.94,645
7885,36.96,919
7886,11.86,419
7887,75.8,595
7888,91.05,973
7889,46.85,253
7890,76.45,174
7891,97.83,568
7892,66.28,773
7893,81.34,381
7894,81.0,289
7895,69.52,508
7896,45.35,567
7897,98.49,370
7898,16.51,481
7899,80.02,440
7900,82.03,271
7901,84.97,701
7902,41.31,729
7903,75.78,247
7904,26.82,309
7905,74.88,102
7906,92.39,877
7907,21.35,906
7908,94.89,115
7909,10.61,410
7910,34.79,856
7911,67.29,122
7912,74.92,334
7913,50.54,588
7914,72.48,453
7915,99.42,372
7916,40.12,926
7917,91.6,250
7918,30.59,208
7919,58.67,467
7920,57.17,703
7921,27.96,463
7922,36.69,422
7923,33.32,869
7924,20.72,255
7925,59.65,500
7926,74.99,527
7927,58.48,777
7928,73.81,482
7929,23.38,765
7930,60.15,455
7931,81.37,672
7932,64.95,823
7933,93.23,233
7934,53.66,670
7935,97.0,731
7936,18.78,568
7937,72.71,132
7938,98.05,663
7939,14.93,422
7940,91.13,886
7941,78.09,192
7942,41.83,204
7943,31.71,274
7944,52.69,752
7945,27.5,822
7946,93.82,605
7947,82.31,125
7948,65.33,883
7949,40.42,881
7950,15.3,270
7951,83.8,417
7952,79.15,556
7953,38.48,780
7954,28.92,648
7955,90.67,935
7956,54.84,235
7957,16.9,442
7958,22.15,807
7959,57.85,488
7960,71.19,217
7961,94.28,589
7962,70.96,197
7963,20.19,547
7964,65.53,371
7965,67.84,804
7966,69.36,649
7967,82.15,159
7968,78.23,537
7969,60.02,330
7970,31.46,924
7971,36.17,696
7972,83.26,393
7973,59.25,931
7974,55.67,546
7975,22.47,587
7976,34.44,558
7977,51.11,806
7978,45.23,937
7979,88.2,539
7980,28.9,798
7981,70.29,117
7982,25.58,103
7983,60.17,607
7984,61.44,666
7985,29.53,529
7986,85.51,951
7987,91.07,829
7988,54.61,190
7989,96.02,652
7990,72.04,703
7991,19.06,709
7992,73.19,939
7993,73.39,272
7994,89.18,663
7995,16.81,584
7996,20.06,285
7997,68.77,977
7998,97.54,961
7999,21.29,746
8000,51.12,747
8001,29.56,829
8002,58.44,255
8003,35.19,333
8004,13.35,917
8005,40.17,356
8006,37.14,308
8007,33.33,841
8008,85.18,273
8009,83.38,828
8010,50.65,912
8011,11.4,459
8012,67.37,369
8013,59.7,268
8014,55.31,181
8015,51.91,657
8016,94.02,644
8017,90.8,288
8018,11.85,175
8019,80.97,252
8020,74.31,457
8021,40.98,862
8022,44.07,204
8023,44.73,173
8024,20.62,651
8025,97.7,439
8026,84.73,351
8027,53.82,391
8028,10.8,652
8029,34.22,295
8030,12.83,698
8031,36.67,118
8032,37.6,789
8033,96.06,669
8034,49.28,788
8035,26.55,296
8036,42.22,233
8037,62.78,362
8038,43.6,104
8039,84.7,439
8040,28.41,347
8041,20.47,881
8042,77.19,757
8043,24.88,773
8044,23.41,849
8045,49.88,146
8046,58.54,477
8047,23.6,893
8048,70.07,132
8049,63.46,534
8050,95.65,785
8051,80.36,629
8052,58.34,930
8053,57.89,373
8054,88.79,168
8055,10.83,163
8056,84.14,456
8057,10.91,786
8058,19.54,625
8059,54.33,101
8060,94.43,213
8061,23.8,529
8062,83.65,993
8063,41.97,789
8064,97.65,728
8065,62.52,667
8066,89.1,519
8067,44.47,393
8068,96.05,317
8069,58.78,183
8070,62.97,952
8071,29.53,985
8072,97.56,617
8073,19.8,281
8074,80.69,166
8075,32.0,997
8076,33.51,151
8077,61.37,791
8078,50.16,552
8079,31.51,803
8080,47.57,519
8081,31.0,882
8082,75.49,824
8083,79.05,346
8084,55.59,279
8085,12.37,441
8086,17.15,768
8087,93.17,994
8088,97.96,367
8089,73.0,660
8090,94.86,324
8091,97.8,746
8092,24.62,922
8093,98.52,524
8094,16.63,998
8095,78.99,813
8096,76.29,962
8097,54.05,254
8098,66.07,919
8099,96.88,765
8100,33.08,325
8101,48.73,585
8102,94.47,924
8103,94.73,198
8104,33.47,636
8105,66.0,126
8106,31.82,438
8107,23.0,475
8108,88.03,713
8109,51.55,820
8110,55.4,361
8111,52.2,729
8112,68.23,266
8113,18.12,834
8114,37.35,491
8115,30.55,432
8116,59.97,713
8117,48.93,139
8118,47.01,434
8119,95.68,554
8120,98.24,755
8121,24.66,569
8122,14.66,293
8123,28.2,753
8124,66.28,404
8125,16.82,419
8126,76.72,300
8127,26.1,135
8128,46.27,312
8129,93.37,254
8130,98.24,917
8131,20.8,556
8132,29.34,481
8133,28.24,146
8134,48.82,336
8135,11.09,741
8136,39.05,923
8137,71.39,445
8138,22.93,375
8139,94.56,215
8140,25.66,344
8141,99.43,458
8142,93.62,935
8143,49.34,629
8144,88.83,699
8145,10.72,115
8146,46.02,359
8147,72.0,307
8148,45.98,101
8149,57.53,177
8150,25.59,518
8151,90.73,366
8152,14.39,515
8153,16.33,391
8154,56.78,113
8155,42.5,886
8156,30.12,989
8157,63.95,194
8158,75.61,456
8159,82.25,489
8160,33.88,207
8161,19.23,260
8162,44.11,377
8163,78.15,244
8164,57.82,114
8165,68.19,994
8166,24.13,341
8167,48.49,539
8168,99.3,642
8169,84.42,450
8170,27.04,276
8171,51.14,380
8172,81.38,861
8173,23.6,792
8174,21.43,229
8175,12.82,256
8176,22.93,357
8177,21.01,375
8178,19.49,157
8179,26.35,331
8180,76.03,162
8181,88.35,423
8182,87.44,607
8183,80.12,550
8184,58.17,264
8185,58.29,198
8186,76.59,545
8187,64.22,786
8188,26.29,430
8189,71.93,242
8190,14.1,593
8191,71.91,120
8192,98.19,756
8193,90.28,661
8194,66.25,398
8195,76.03,125
8196,83.31,383
8197,15.32,507
8198,85.7,687
8199,71.44,722
8200,17.88,656
8201,70.75,587
8202,81.79,289
8203,79.9,206
8204,14.89,279
8205,66.68,588
8206,17.45,752
8207,99.52,475
8208,62.77,308
8209,13.28,521
8210,65.5,861
8211,15.32,783
8212,30.14,617
8213,77.49,823
8214,86.07,872
8215,57.85,298
8216,89.07,330
8217,53.82,397
8218,20.98,436
8219,75.62,736
8220,58.34,178
8221,28.93,622
8222,45.19,925
8223,50.45,136
8224,28.43,490
8225,48.62,500
8226,93.1,968
8227,90.89,263
8228,74.84,903
8229,45.93,199
8230,37.66,595
8231,66.24,672
8232,38.09,851
8233,31.16,731
8234,19.15,892
8235,63.12,689
8236,86.26,882
8237,47.64,750
8238,36.64,477
8239,72.97,256
8240,33.79,786
8241,78.37,565
8242,62.17,713
8243,68.53,666
8244,57.29,685
8245,19.75,371
8246,78.3,768
8247,93.03,332
8248,44.09,567
8249,33.6,325
8250,64.74,238
8251,90.21,743
8252,98.48,711
8253,20.86,133
8254,27.38,889
8255,95.08,770
8256,81.31,724
8257,65.69,336
8258,71.87,933
8259,56.07,368
8260,35.72,218
8261,29.93,447
8262,62.48,195
8263,50.03,347
8264,71.61,496
8265,31.29,914
8266,64.13,766
8267,48.74,164
8268,64.1,289
8269,95.26,844
8270,90.96,852
8271,66.82,198
8272,16.54,557
8273,68.34,828
8274,36.89,688
8275,86.11,160
8276,53.97,840
8277,59.01,970
8278,70.57,131
8279,18.48,491
8280,14.7,268
8281,77.73,170
8282,86.46,646
8283,83.21,642
8284,70.01,875
8285,50.61,536
8286,88.75,337
8287,91.66,390
8288,97.61,253
8289,42.33,298
8290,95.64,965
8291,22.39,732
8292,82.69,141
8293,66.7,803
8294,93.22,753
8295,74.8,548
8296,63.51,873
8297,74.05,178
8298,94.48,895
8299,34.43,886
8300,45.47,936
8301,69.9,981
8302,71.04,583
8303,74.64,877
8304,31.49,315
8305,26.02,309
8306,29.86,152
8307,49.49,949
8308,96.62,631
8309,73.39,402
8310,81.28,457
8311,15.4,895
8312,14.77,860
8313,33.32,760
8314,27.37,917
8315,46.82,698
8316,85.86,216
8317,60.6,900
8318,23.79,116
8319,51.0,500
8320,47.36,448
8321,72.58,715
8322,22.69,156
8323,57.07,157
8324,87.9,175
8325,50.7,719
8326,12.39,618
8327,24.94,785
8328,84.96,798
8329,20.05,946
8330,97.14,491
8331,50.82,617
8332,98.29,168
8333,23.04,136
8334,15.83,612
8335,41.76,785
8336,90.23,678
8337,21.48,386
8338,47.23,574
8339,56.62,301
8340,39.93,474
8341,23.27,636
8342,16.64,963
8343,67.77,194
8344,18.1,460
8345,80.31,505
8346,89.78,250
8347,48.93,269
8348,51.66,454
8349,11.45,107
8350,26.33,663
8351,80.07,723
8352,85.29,497
8353,55.97,775
8354,30.67,464
8355,21.09,971
8356,25.34,609
8357,13.42,273
8358,70.79,956
8359,31.3,334
8360,29.32,980
8361,45.33,279
8362,12.83,655
8363,69.58,360
8364,25.57,713
8365,22.6,645
8366,23.31,486
8367,43.67,529
8368,52.01,658
8369,80.93,798
8370,73.16,950
8371,18.77,391
8372,54.59,845
8373,93.91,350
8374,41.71,905
8375,13.69,347
8376,51.8,591
8377,35.62,154
8378,66.77,392
8379,92.21,292
8380,87.56,491
8381,58.26,755
8382,57.81,726
8383,48.27,865
8384,41.99,410
8385,80.43,135
8386,93.56,270
8387,64.02,586
8388,65.78,743
8389,32.81,763
8390,78.3,241
8391,72.84,223
8392,92.03,276
8393,21.72,788
8394,54.26,317
8395,80.01,855
8396,91.29,229
8397,74.88,263
8398,73.04,866
8399,21.26,868
8400,88.67,678
8401,36.9,836
8402,84.25,616
8403,44.13,263
8404,34.31,192
8405,45.0,139
8406,83.8,832
8407,48.36,995
8408,90.71,887
8409,74.41,506
8410,46.99,491
8411,40.49,132
8412,29.19,732
8413,88.48,434
8414,33.5,604
8415,75.78,215
8416,85.87,813
8417,58.83,875
8418,97.38,891
8419,61.01,732
8420,17.23,375
8421,31.16,575
8422,21.36,156
8423,18.81,565
8424,93.26,303
8425,37.28,636
8426,58.84,180
8427,80.59,872
8428,22.76,277
8429,70.36,953
8430,63.01,549
8431,90.38,333
8432,61.77,914
8433,27.46,833
8434,17.42,352
8435,99.78,336
8436,61.55,602
8437,38.09,793
8438,50.12,617
8439,80.05,837
8440,25.74,968
8441,15.14,791
8442,14.26,755
8443,43.71,834
8444,23.83,257
8445,32.23,529
8446,96.24,807
8447,86.07,976
8448,81.91,102
8449,12.74,782
8450,48.99,280
8451,10.22,309
8452,90.43,555
8453,62.03,987
8454,18.62,309
8455,28.75,872
8456,80.3,262
8457,24.22,832
8458,33.68,148
8459,35.85,676
8460,71.72,774
8461,53.84,889
8462,65.54,264
8463,19.33,310
8464,31.69,739
8465,25.67,125
8466,13.59,750
8467,67.99,574
8468,94.51,771
8469,63.73,873
8470,56.1,511
8471,41.56,753
8472,14.78,604
8473,46.99,416
8474,96.28,124
8475,84.87,438
8476,95.52,497
8477,34.08,429
8478,31.97,615
8479,88.56,536
8480,21.46,596
8481,16.1,935
8482,74.92,976
8483,61.04,185
8484,78.2,975
8485,19.66,948
8486,32.94,384
8487,89.3,438
8488,12.55,245
8489,64.79,455
8490,82.24,230
8491,41.2,472
8492,23.7,724
8493,98.82,845
8494,90.73,934
8495,49.98,485
8496,97.03,580
8497,67.36,480
8498,13.26,478
8499,35.76,492
8500,55.88,344
8501,41.89,932
8502,98.41,177
8503,76.71,766
8504,35.07,447
8505,12.05,392
8506,45.73,771
8507,86.65,341
8508,65.94,214
8509,27.84,544
8510,25.19,657
8511,54.84,318
8512,69.39,213
8513,51.13,801
8514,73.47,365
8515,94.03,579
8516,35.2,164
8517,49.49,777
8518,75.02,249
8519,26.77,223
8520,92.49,683
8521,81.17,135
8522,51.22,289
8523,12.08,747
8524,57.61,434
8525,92.91,279
8526,23.63,641
8527,96.92,169
8528,77.76,754
8529,53.95,104
8530,17.12,747
8531,83.41,619
8532,62.22,307
8533,81.83,468
8534,17.53,202
8535,29.74,983
8536,24.94,883
8537,95.94,975
8538,48.81,798
8539,16.78,738
8540,89.87,160
8541,63.43,950
8542,23.93,446
8543,15.85,386
8544,82.27,906
8545,42.22,406
8546,11.19,730
8547,41.6,526
8548,48.49,862
8549,66.8,751
8550,46.04,487
8551,59.58,471
8552,27.03,486
8553,31.09,211
8554,40.6,572
8555,84.69,488
8556,49.5,286
8557,30.03,785
8558,71.69,142
8559,72.17,213
8560,14.82,112
8561,57.64,133
8562,54.55,273
8563,90.21,811
8564,94.31,970
8565,50.34,480
8566,93.63,839
8567,67.9,408
8568,36.21,951
8569,61.05,551
8570,95.6,641
8571,74.03,941
8572,37.62,955
8573,56.2,995
8574,13.5,240
8575,14.96,977
8576,57.74,888
8577,25.35,673
8578,37.43,914
8579,70.7,208
8580,48.7,727
8581,37.86,247
8582,17.85,120
8583,49.69,414
8584,52.41,766
8585,86.99,713
8586,80.06,182
8587,27.58,547
8588,18.27,694
8589,43.51,741
8590,71.17,414
8591,52.17,476
8592,76.1,225
8593,89.3,677
8594,52.72,533
8595,70.48,697
8596,17.95,408
8597,48.13,132
8598,80.33,109
8599,37.81,396
8600,48.48,938
8601,69.39,811
8602,88.22,294
8603,36.69,464
8604,22.94,634
8605,26.64,970
8606,73.52,301
8607,57.84,242
8608,73.61,929
8609,42.39,860
8610,33.11,513
8611,40.14,223
8612,67.02,997
8613,43.67,559
8614,96.42,369
8615,84.41,877
8616,94.76,733
8617,70.04,680
8618,40.3,845
8619,77.08,172
8620,27.77,334
8621,92.65,515
8622,98.43,705
8623,52.02,262
8624,12.16,752
8625,42.61,987
8626,81.32,458
8627,31.05,161
8628,87.52,403
8629,47.49,472
8630,85.0,389
8631,17.35,587
8632,22.49,909
8633,90.29,847
8634,78.82,544
8635,81.93,899
8636,57.41,566
8637,74.05,908
8638,70.06,767
8639,65.01,227
8640,36.15,543
8641,93.29,322
8642,49.47,555
8643,64.64,467
8644,67.43,331
8645,76.21,405
8646,91.05,442
8647,66.61,629
8648,83.96,566
8649,19.21,297
8650,92.7,419
8651,97.62,228
8652,82.29,464
8653,81.24,569
8654,58.45,738
8655,68.94,773
8656,38.54,613
8657,46.11,271
8658,13.14,787
8659,83.18,739
8660,47.25,219
8661,63.54,517
8662,98.49,208
8663,31.89,142
8664,88.23,752
8665,78.56,687
8666,91.19,996
8667,42.87,521
8668,87.05,601
8669,84.45,841
8670,22.0,650
8671,12.89,474
8672,52.61,566
8673,50.13,501
8674,83.03,474
8675,92.62,564
8676,59.29,679
8677,31.82,926
8678,72.19,424
8679,98.89,938
8680,50.27,406
8681,16.1,603
8682,94.28,452
8683,59.92,168
8684,54.83,669
8685,94.9,750
8686,98.16,108
8687,46.66,695
8688,46.17,853
8689,79.73,268
8690,53.35,360
8691,10.59,104
8692,96.76,131
8693,89.56,828
8694,53.08,629
8695,75.13,904
8696,22.81,452
8697,72.1,308
8698,14.96,907
8699,57.59,381
8700,50.52,400
8701,46.92,757
8702,18.59,204
8703,24.22,611
8704,74.31,751
8705,18.1,696
8706,48.58,652
8707,51.64,772
8708,41.13,454
8709,39.97,964
8710,40.81,356
8711,62.57,870
8712,47.93,746
8713,49.99,817
8714,90.79,751
8715,17.07,797
8716,27.35,929
8717,63.74,767
8718,24.8,440
8719,94.75,963
8720,35.91,812
8721,54.97,922
8722,77.31,768
8723,20.46,865
8724,95.64,127
8725,17.35,869
8726,82.82,394
8727,40.78,623
8728,93.25,171
8729,59.88,637
8730,87.55,419
8731,95.22,919
8732,84.05,541
8733,40.38,807
8734,86.14,947
8735,24.78,869
8736,51.71,260
8737,51.18,168
8738,82.67,500
8739,87.05,428
8740,23.55,213
8741,53.51,657
8742,30.51,142
8743,41.43,505
8744,69.66,724
8745,21.79,624
8746,98.3,252
8747,86.9,920
8748,86.36,796
8749,84.41,476
8750,83.9,934
8751,79.73,722
8752,79.98,242
8753,47.23,204
8754,81.69,281
8755,25.55,933
8756,32.45,361
8757,25.96,846
8758,46.27,466
8759,24.31,857
8760,77.04,966
8761,30.36,219
8762,11.47,241
8763,73.08,553
8764,33.38,364
8765,96.02,623
8766,21.58,688
8767,99.71,853
8768,15.88,170
8769,88.46,955
8770,99.62,912
8771,23.52,779
8772,78.32,700
8773,22.41,810
8774,50.66,133
8775,26.88,322
8776,29.77,494
8777,45.4,378
8778,14.23,687
8779,34.98,738
8780,80.61,294
8781,47.06,814
8782,27.39,106
8783,58.08,662
8784,23.24,495
8785,91.28,156
8786,41.83,643
8787,96.97,945
8788,42.61,837
8789,59.49,404
8790,56.08,870
8791,29.14,204
8792,99.87,859
8793,26.91,499
8794,22.53,893
8795,30.51,264
8796,53.8,302
8797,28.03,170
8798,20.63,396
8799,19.7,131
8800,70.45,335
8801,31.52,457
8802,85.88,591
8803,10.52,177
8804,26.1,396
8805,37.2,778
8806,70.57,106
8807,30.82,872
8808,11.37,791
8809,66.56,895
8810,88.09,597
8811,57.65,931
8812,29.33,660
8813,58.12,239
8814,94.14,688
8815,67.55,358
8816,25.39,930
8817,62.66,446
8818,58.9,123
8819,63.45,526
8820,82.68,740
8821,58.01,181
8822,46.64,544
8823,17.86,708
8824,88.5,937
8825,36.28,404
8826,33.75,776
8827,10.09,551
8828,86.18,379
8829,16.42,841
8830,48.98,290
8831,18.72,487
8832,70.01,854
8833,59.52,607
8834,29.61,697
8835,48.82,489
8836,60.35,600
8837,77.41,401
8838,96.79,482
8839,74.99,643
8840,37.89,865
8841,29.67,686
8842,68.39,887
8843,13.71,909
8844,55.15,118
8845,60.99,321
8846,18.43,205
8847,54.54,615
8848,46.66,359
8849,60.3,671
8850,71.62,441
8851,25.61,176
8852,59.96,287
8853,80.6,991
8854,20.6,480
8855,27.08,984
8856,19.62,578
8857,89.72,704
8858,77.23,377
8859,24.1,968
8860,32.49,586
8861,48.79,534
8862,69.9,333
8863,84.03,443
8864,34.0,896
8865,41.14,832
8866,46.28,314
8867,28.18,417
8868,54.84,174
8869,95.32,418
8870,90.66,674
8871,39.8,864
8872,88.21,675
8873,57.29,586
8874,87.52,323
8875,73.22,278
8876,83.75,616
8877,72.26,434
8878,11.22,413
8879,89.02,824
8880,91.76,305
8881,34.57,566
8882,69.31,462
8883,70.12,133
8884,42.33,104
8885,94.29,542
8886,67.99,361
8887,90.62,899
8888,62.35,586
8889,12.69,372
8890,49.24,895
8891,86.39,704
8892,39.82,650
8893,45.87,173
8894,79.28,205
8895,53.43,991
8896,38.16,343
8897,64.92,358
8898,38.06,809
8899,42.48,166
8900,86.76,875
8901,29.69,678
8902,70.75,522
8903,30.59,395
8904,97.83,743
8905,90.31,855
8906,92.53,915
8907,91.16,970
8908,76.96,346
8909,33.02,396
8910,94.55,557
8911,50.98,957
8912,80.3,976
8913,80.79,516
8914,64.08,332
8915,70.2,373
8916,80.66,615
8917,30.7,992
8918,44.16,638
8919,67.98,340
8920,44.3,904
8921,76.42,235
8922,80.98,320
8923,50.07,192
8924,46.2,927
8925,53.16,650
8926,21.67,378
8927,27.4,847
8928,89.86,586
8929,35.33,947
8930,27.13,995
8931,55.17,343
8932,26.99,783
8933,84.45,367
8934,56.04,334
8935,71.32,981
8936,43.11,316
8937,84.82,422
8938,38.99,342
8939,32.62,569
8940,10.16,568
8941,49.21,880
8942,91.68,533
8943,74.99,615
8944,15.19,364
8945,59.46,358
8946,30.03,554
8947,44.16,404
8948,47.78,623
8949,24.36,155
8950,19.76,718
8951,20.57,238
8952,99.19,540
8953,64.77,873
8954,74.1,380
8955,54.48,683
8956,50.49,979
8957,26.56,581
8958,86.15,365
8959,83.24,142
8960,95.73,192
8961,33.5,693
8962,37.11,750
8963,91.54,133
8964,93.23,620
8965,76.61,733
8966,41.76,813
8967,85.73,738
8968,24.35,389
8969,88.58,908
8970,15.0,570
8971,85.93,934
8972,50.84,729
8973,90.96,586
8974,60.78,802
8975,83.49,358
8976,98.71,727
8977,81.09,350
8978,58.4,430
8979,39.93,160
8980,70.52,740
8981,78.16,925
8982,31.11,723
8983,63.81,215
8984,33.65,784
8985,85.29,555
8986,69.11,144
8987,22.92,446
8988,95.84,689
8989,14.41,329
8990,32.46,829
8991,30.28,542
8992,98.67,874
8993,76.04,947
8994,12.4,666
8995,53.28,291
8996,21.87,407
8997,96.12,868
8998,85.45,742
8999,28.2,870
9000,49.42,101
9001,53.43,353
9002,76.33,788
9003,29.03,684
9004,84.84,989
9005,88.2,686
9006,40.66,707
9007,53.71,485
9008,54.71,344
9009,24.41,391
9010,20.12,119
9011,71.97,936
9012,34.56,403
9013,49.34,608
9014,11.48,464
9015,17.3,471
9016,64.13,345
9017,70.5,660
9018,87.83,907
9019,29.56,378
9020,46.85,584
9021,92.64,477
9022,60.16,836
9023,81.88,634
9024,78.27,978
9025,17.96,211
9026,32.87,524
9027,43.29,236
9028,95.29,102
9029,97.77,772
9030,35.15,986
9031,16.03,892
9032,21.39,548
9033,99.82,314
9034,50.3,418
9035,25.84,102
9036,77.64,421
9037,94.68,800
9038,74.67,924
9039,37.65,871
9040,10.36,905
9041,21.95,192
9042,81.28,633
9043,68.04,529
9044,28.09,209
9045,48.02,756
9046,10.04,929
9047,74.46,382
9048,96.61,103
9049,82.36,825
9050,89.87,154
9051,29.71,369
9052,42.23,537
9053,93.21,771
9054,57.15,288
9055,45.6,680
9056,14.14,631
9057,59.38,133
9058,28.15,422
9059,84.77,655
9060,64.12,987
9061,73.01,839
9062,22.03,563
9063,35.03,702
9064,46.83,732
9065,71.48,229
9066,50.93,173
9067,15.1,670
9068,16.03,177
9069,61.47,504
9070,85.79,356
9071,86.59,106
9072,40.42,328
9073,19.92,343
9074,67.24,250
9075,86.2,170
9076,37.41,883
9077,40.76,631
9078,48.49,762
9079,89.25,841
9080,22.7,305
9081,23.0,334
9082,94.94,353
9083,47.42,882
9084,42.16,145
9085,57.66,788
9086,61.2,850
9087,62.07,261
9088,85.35,658
9089,42.92,245
9090,98.62,697
9091,57.02,887
9092,88.12,838
9093,22.42,825
9094,81.11,321
9095,94.02,164
9096,78.85,979
9097,56.0,378
9098,62.76,729
9099,87.75,249
9100,84.75,145
9101,96.23,559
9102,20.61,707
9103,68.87,616
9104,36.63,163
9105,26.52,812
9106,37.24,356
9107,37.96,941
9108,51.94,948
9109,34.23,734
9110,72.88,341
9111,74.13,675
9112,46.51,634
9113,57.23,590
9114,38.33,579
9115,15.8,198
9116,93.68,121
9117,32.08,340
9118,45.64,371
9119,30.69,678
9120,65.65,491
9121,25.44,676
9122,37.17,581
9123,75.7,482
9124,83.11,343
9125,86.22,538
9126,27.1,980
9127,61.25,514
9128,76.2,251
9129,33.31,434
9130,32.23,299
9131,24.22,136
9132,84.88,965
9133,79.33,912
9134,17.21,260
9135,68.03,938
9136,63.27,247
9137,37.51,299
9138,97.55,746
9139,44.45,778
9140,81.52,277
9141,44.98,368
9142,65.61,167
9143,24.77,377
9144,38.6,677
9145,88.45,547
9146,87.43,492
9147,97.95,894
9148,25.38,206
9149,88.42,382
9150,89.06,460
9151,42.18,761
9152,25.42,863
9153,35.51,263
9154,65.38,980
9155,87.5,940
9156,17.73,829
9157,72.87,673
9158,63.86,290
9159,88.57,193
9160,40.57,743
9161,93.36,286
9162,81.11,725
9163,17.12,856
9164,77.57,541
9165,66.39,769
9166,31.64,556
9167,59.44,654
9168,14.19,420
9169,65.37,708
9170,28.38,476
9171,94.51,709
9172,23.37,515
9173,64.51,414
9174,29.18,757
9175,38.55,323
9176,68.18,749
9177,27.56,212
9178,13.93,731
9179,30.4,807
9180,47.82,366
9181,19.61,985
9182,65.19,520
9183,70.9,382
9184,99.64,782
9185,27.21,641
9186,61.38,492
9187,64.56,703
9188,22.71,382
9189,31.96,123
9190,58.31,663
9191,70.08,254
9192,62.75,713
9193,30.14,152
9194,69.35,312
9195,24.69,453
9196,99.93,284
9197,67.59,391
9198,52.85,579
9199,72.76,182
9200,29.55,888
9201,40.04,280
9202,37.34,541
9203,43.67,374
9204,77.0,371
9205,63.0,431
9206,94.31,914
9207,64.96,682
9208,95.14,631
9209,37.57,593
9210,96.33,639
9211,64.04,614
9212,82.99,262
9213,31.62,265
9214,86.07,528
9215,73.97,818
9216,27.51,361
9217,74.35,560
9218,47.57,228
9219,65.24,161
9220,31.59,187
9221,24.16,327
9222,29.53,108
9223,43.92,983
9224,81.93,120
9225,84.65,780
9226,78.75,238
9227,78.29,600
9228,91.99,944
9229,84.95,724
9230,61.96,114
9231,37.56,279
9232,94.3,608
9233,86.07,903
9234,51.1,606
9235,32.55,786
9236,27.06,806
9237,98.24,271
9238,59.21,515
9239,23.33,867
9240,38.02,807
9241,23.49,797
9242,71.02,397
9243,53.86,715
9244,26.71,858
9245,90.3,365
9246,57.79,223
9247,40.21,298
9248,39.65,419
9249,56.57,675
9250,60.79,471
9251,14.08,579
9252,31.33,380
9253,41.71,332
9254,22.89,579
9255,54.64,207
9256,86.99,947
9257,31.29,426
9258,90.53,280
9259,49.69,434
9260,55.9,960
9261,54.87,684
9262,48.03,963
9263,34.49,529
9264,38.42,196
9265,45.08,664
9266,56.67,520
9267,41.87,851
9268,53.14,725
9269,24.96,888
9270,49.7,767
9271,54.57,979
9272,65.12,176
9273,98.89,917
9274,61.5,686
9275,60.2,230
9276,60.73,894
9277,64.45,877
9278,60.75,567
9279,87.6,872
9280,15.89,625
9281,58.48,247
9282,92.35,657
9283,97.11,883
9284,75.15,690
9285,37.77,963
9286,46.19,684
9287,29.22,984
9288,90.71,938
9289,39.49,137
9290,18.97,508
9291,68.39,282
9292,66.37,728
9293,99.7,523
9294,58.14,746
9295,76.24,478
9296,62.38,791
9297,60.06,312
9298,13.98,886
9299,76.74,799
9300,64.11,672
9301,36.1,428
9302,67.91,969
9303,55.64,844
9304,39.74,671
9305,83.65,516
9306,59.56,140
9307,23.03,678
9308,81.3,675
9309,79.8,596
9310,64.49,199
9311,25.88,441
9312,41.5,931
9313,39.12,477
9314,26.44,754
9315,11.95,436
9316,49.32,488
9317,65.57,629
9318,39.27,641
9319,46.62,721
9320,69.68,728
9321,65.16,385
9322,24.11,874
9323,31.57,865
9324,97.66,315
9325,10.41,616
9326,72.98,422
9327,58.35,542
9328,97.78,214
9329,44.55,586
9330,94.05,147
9331,37.39,815
9332,46.82,473
9333,39.64,928
9334,82.6,857
9335,86.47,497
9336,33.07,426
9337,71.03,836
9338,49.65,390
9339,19.96,652
9340,99.13,260
9341,84.32,246
9342,31.53,166
9343,95.46,998
9344,93.05,989
9345,14.45,217
9346,60.82,441
9347,50.05,814
9348,77.34,864
9349,36.2,259
9350,29.05,604
9351,32.57,515
9352,88.19,601
9353,83.75,744
9354,31.33,838
9355,60.42,758
9356,36.14,916
9357,38.02,738
9358,38.52,131
9359,32.27,814
9360,84.24,992
9361,42.42,217
9362,69.73,320
9363,93.65,330
9364,42.79,201
9365,39.05,262
9366,53.79,691
9367,75.9,933
9368,37.5,861
9369,35.49,170
9370,53.87,849
9371,78.42,959
9372,65.03,111
9373,86.15,951
9374,63.42,663
9375,89.32,655
9376,23.6,573
9377,78.44,891
9378,67.28,506
9379,81.16,616
9380,20.89,670
9381,91.85,463
9382,26.13,643
9383,63.18,538
9384,36.53,674
9385,23.14,506
9386,90.4,889
9387,77.53,124
9388,20.73,467
9389,81.84,799
9390,79.74,454
9391,93.07,996
9392,78.49,142
9393,77.32,898
9394,97.11,436
9395,24.64,842
9396,45.68,195
9397,33.47,987
9398,19.16,509
9399,84.87,195
9400,19.69,535
9401,79.06,725
9402,16.97,232
9403,28.7,872
9404,18.4,339
9405,48.78,437
9406,77.57,506
9407,52.9,345
9408,41.65,823
9409,31.18,235
9410,55.51,333
9411,39.72,501
9412,64.85,655
9413,58.99,408
9414,72.38,287
9415,68.17,268
9416,82.44,937
9417,95.65,493
9418,82.23,188
9419,58.65,330
9420,47.26,220
9421,84.83,921
9422,50.55,536
9423,78.31,402
9424,22.6,730
9425,58.34,190
9426,47.57,111
9427,66.11,880
9428,95.26,357
9429,12.97,109
9430,36.5,811
9431,15.05,846
9432,42.07,856
9433,15.59,364
9434,52.52,758
